GenBankID,GB_Nucleotide_Seqs,GenBank_Name,GenBank_Group,EBirdClements_Names,Ebird_Group,Clements_Order,Clements_Family,Reconciliation,IUCN_Status
48888,91,Platyspiza_crassirostris,species,Platyspiza_crassirostris,species,Passeriformes,Thraupidae (Tanagers and Allies),,Least Concern
497055,2,Platysteira_albifrons,species,Platysteira_albifrons,species,Passeriformes,Platysteiridae (Wattle-eyes and Batises),,Near Threatened
497058,2,Dyaphorophyia_blissetti,species,Platysteira_blissetti,species,Passeriformes,Platysteiridae (Wattle-eyes and Batises),taxonomy,Least Concern
1160851,28,Dyaphorophyia_castanea,species,Platysteira_castanea,species,Passeriformes,Platysteiridae (Wattle-eyes and Batises),taxonomy,Least Concern
272830,19,Dyaphorophyia_chalybea,species,Platysteira_chalybea,species,Passeriformes,Platysteiridae (Wattle-eyes and Batises),taxonomy,Least Concern
497059,18,Dyaphorophyia_concreta,species,Platysteira_concreta,species,Passeriformes,Platysteiridae (Wattle-eyes and Batises),taxonomy,Least Concern
107226,31,Platysteira_cyanea,species,Platysteira_cyanea,species,Passeriformes,Platysteiridae (Wattle-eyes and Batises),,Least Concern
N/A,N/A,N/A,N/A,Platysteira_hormophora,species,Passeriformes,Platysteiridae (Wattle-eyes and Batises),,Least Concern
497060,16,Dyaphorophyia_jamesoni,species,Platysteira_jamesoni,species,Passeriformes,Platysteiridae (Wattle-eyes and Batises),taxonomy,Least Concern
497061,8,Platysteira_laticincta,species,Platysteira_laticincta,species,Passeriformes,Platysteiridae (Wattle-eyes and Batises),,Endangered
497056,31,Platysteira_peltata,species,Platysteira_peltata,species,Passeriformes,Platysteiridae (Wattle-eyes and Batises),new,Least Concern
497057,5,Dyaphorophyia_tonsa,species,Platysteira_tonsa,species,Passeriformes,Platysteiridae (Wattle-eyes and Batises),,Least Concern
266371,4,Plectorhyncha_lanceolata,species,Plectorhyncha_lanceolata,species,Passeriformes,Meliphagidae (Honeyeaters),,Least Concern
371921,43,Plectrophenax_hyperboreus,species,Plectrophenax_hyperboreus,species,Passeriformes,Calcariidae (Longspurs and Snow Buntings),,Least Concern
161627,83,Plectrophenax_nivalis,species,Plectrophenax_nivalis,species,Passeriformes,Calcariidae (Longspurs and Snow Buntings),,Least Concern
658924,1,Plectropterus_gambensis,species,Plectropterus_gambensis,species,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",,Least Concern
302533,26,Plegadis_chihi,species,Plegadis_chihi,species,Pelecaniformes,Threskiornithidae (Ibises and Spoonbills),,Least Concern
52788,16,Plegadis_falcinellus,species,Plegadis_falcinellus,species,Pelecaniformes,Threskiornithidae (Ibises and Spoonbills),,Least Concern
33576,5,Plegadis_ridgwayi,species,Plegadis_ridgwayi,species,Pelecaniformes,Threskiornithidae (Ibises and Spoonbills),,Least Concern
N/A,N/A,N/A,N/A,Plocepasser_donaldsoni,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
99181,19,Plocepasser_mahali,species,Plocepasser_mahali,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
N/A,N/A,N/A,N/A,Plocepasser_rufoscapulatus,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
N/A,N/A,N/A,N/A,Plocepasser_superciliosus,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441730,9,Ploceus_albinucha,species,Ploceus_albinucha,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441698,10,Ploceus_alienus,species,Ploceus_alienus,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441739,5,Ploceus_angolensis,species,Ploceus_angolensis,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441704,16,Ploceus_aurantius,species,Ploceus_aurantius,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
N/A,N/A,N/A,N/A,Ploceus_aureonucha,species,Passeriformes,Ploceidae (Weavers and Allies),,Endangered
441726,2,Ploceus_badius,species,Ploceus_badius,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
241771,12,Ploceus_baglafecht,species,Ploceus_baglafecht,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441689,2,Ploceus_bannermani,species,Ploceus_bannermani,species,Passeriformes,Ploceidae (Weavers and Allies),,Vulnerable
441690,2,Ploceus_batesi,species,Ploceus_batesi,species,Passeriformes,Ploceidae (Weavers and Allies),,Endangered
213159,6,Ploceus_benghalensis,species,Ploceus_benghalensis,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441692,7,Ploceus_bertrandi,species,Ploceus_bertrandi,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
194946,20,Ploceus_bicolor,species,Ploceus_bicolor,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441705,3,Ploceus_bojeri,species,Ploceus_bojeri,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441709,2,Ploceus_burnieri,species,Ploceus_burnieri,species,Passeriformes,Ploceidae (Weavers and Allies),,Vulnerable
441700,6,Ploceus_capensis,species,Ploceus_capensis,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441706,4,Ploceus_castaneiceps,species,Ploceus_castaneiceps,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441708,11,Ploceus_castanops,species,Ploceus_castanops,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
135448,103,Ploceus_cucullatus,species,Ploceus_cucullatus,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441724,3,Ploceus_dicrocephalus,species,Ploceus_dichrocephalus,species,Passeriformes,Ploceidae (Weavers and Allies),spelling,Least Concern
441735,4,Ploceus_dorsomaculatus,species,Ploceus_dorsomaculatus,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
1002868,4,Ploceus_flavipes,species,Ploceus_flavipes,species,Passeriformes,Ploceidae (Weavers and Allies),,Vulnerable
441710,9,Ploceus_galbula,species,Ploceus_galbula,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441722,1,Ploceus_golandi,species,Ploceus_golandi,species,Passeriformes,Ploceidae (Weavers and Allies),,Endangered
441717,5,Ploceus_grandis,species,Ploceus_grandis,species,Passeriformes,Ploceidae (Weavers and Allies),,Near Threatened
441711,12,Ploceus_heuglini,species,Ploceus_heuglini,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
414894,2,Ploceus_hypoxanthus,species,Ploceus_hypoxanthus,species,Passeriformes,Ploceidae (Weavers and Allies),,Near Threatened
441738,16,Ploceus_insignis,species,Ploceus_insignis,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
267978,7,Ploceus_intermedius,species,Ploceus_intermedius,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441725,6,Ploceus_jacksoni,species,Ploceus_jacksoni,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441714,6,Ploceus_katangae,species,Ploceus_katangae,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441695,10,Ploceus_luteolus,species,Ploceus_luteolus,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
1608568,5,Ploceus_luteolus_luteolus,subspecies,Ploceus_luteolus,species,Passeriformes,Ploceidae (Weavers and Allies),split,Least Concern
414896,10,Ploceus_manyar,species,Ploceus_manyar,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441733,2,Ploceus_megarhynchus,species,Ploceus_megarhynchus,species,Passeriformes,Ploceidae (Weavers and Allies),,Vulnerable
441723,11,Ploceus_melanocephalus,species,Ploceus_melanocephalus,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441697,20,Ploceus_melanogaster,species,Ploceus_melanogaster,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441731,10,Ploceus_nelicourvi,species,Ploceus_nelicourvi,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441736,2,Ploceus_nicolli,species,Ploceus_nicolli,species,Passeriformes,Ploceidae (Weavers and Allies),,Endangered
441720,14,Ploceus_nigerrimus,species,Ploceus_nigerrimus,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441696,28,Ploceus_nigricollis,species,Ploceus_nigricollis,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
N/A,N/A,N/A,N/A,Ploceus_nigrimentus,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
187443,20,Ploceus_ocularis,species,Ploceus_ocularis,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441737,6,Ploceus_olivaceiceps,species,Ploceus_olivaceiceps,species,Passeriformes,Ploceidae (Weavers and Allies),,Near Threatened
441693,12,Ploceus_pelzelni,species,Ploceus_pelzelni,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
414895,17,Ploceus_philippinus,species,Ploceus_philippinus,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441734,4,Ploceus_preussi,species,Ploceus_preussi,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441703,2,Ploceus_princeps,species,Ploceus_princeps,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441716,3,Ploceus_reichardi,species,Ploceus_reichardi,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441727,8,Ploceus_rubiginosus,species,Ploceus_rubiginosus,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441715,2,Ploceus_ruweti,species,Ploceus_ruweti,species,Passeriformes,Ploceidae (Weavers and Allies),,Data Deficient
441732,11,Ploceus_sakalava,species,Ploceus_sakalava,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441740,4,Ploceus_sanctithomae,species,Ploceus_sanctithomae,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441718,3,Ploceus_spekei,species,Ploceus_spekei,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441719,2,Ploceus_spekeoides,species,Ploceus_spekeoides,species,Passeriformes,Ploceidae (Weavers and Allies),,Near Threatened
441701,8,Ploceus_subaureus,species,Ploceus_subaureus,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441694,4,Ploceus_subpersonatus,species,Ploceus_subpersonatus,species,Passeriformes,Ploceidae (Weavers and Allies),,Vulnerable
441712,6,Ploceus_taeniopterus,species,Ploceus_taeniopterus,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
1608571,5,Ploceus_taeniopterus_taeniopterus,subspecies,Ploceus_taeniopterus,species,Passeriformes,Ploceidae (Weavers and Allies),split,Least Concern
441699,2,Ploceus_temporalis,species,Ploceus_temporalis,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441729,7,Ploceus_tricolor,species,Ploceus_tricolor,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
181103,32,Ploceus_velatus,species,Ploceus_velatus,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441713,17,Ploceus_vitellinus,species,Ploceus_vitellinus,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441721,9,Ploceus_weynsi,species,Ploceus_weynsi,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441702,11,Ploceus_xanthops,species,Ploceus_xanthops,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
441707,8,Ploceus_xanthopterus,species,Ploceus_xanthopterus,species,Passeriformes,Ploceidae (Weavers and Allies),,Least Concern
670352,15,Pluvialis_apricaria,species,Pluvialis_apricaria,species,Charadriiformes,Charadriidae (Plovers and Lapwings),,Least Concern
240205,32,Pluvialis_dominica,species,Pluvialis_dominica,species,Charadriiformes,Charadriidae (Plovers and Lapwings),,Least Concern
371922,39,Pluvialis_fulva,species,Pluvialis_fulva,species,Charadriiformes,Charadriidae (Plovers and Lapwings),,Least Concern
171273,63,Pluvialis_squatarola,species,Pluvialis_squatarola,species,Charadriiformes,Charadriidae (Plovers and Lapwings),,Least Concern
1471851,2,Pluvialis_squatarola_squatarola,subspecies,Pluvialis_squatarola,species,Charadriiformes,Charadriidae (Plovers and Lapwings),split,Least Concern
227228,18,Pluvianellus_socialis,species,Pluvianellus_socialis,species,Charadriiformes,Pluvianellidae (Magellanic Plover),,Near Threatened
302531,10,Pluvianus_aegyptius,species,Pluvianus_aegyptius,species,Charadriiformes,Pluvianidae (Egyptian Plover),,Least Concern
634345,34,Pnoepyga_albiventer,species,Pnoepyga_albiventer,species,Passeriformes,Pnoepygidae (Cupwings),,Least Concern
1343865,11,Pnoepyga_formosana,species,Pnoepyga_formosana,species,Passeriformes,Pnoepygidae (Cupwings),,Least Concern
1156354,21,Pnoepyga_immaculata,species,Pnoepyga_immaculata,species,Passeriformes,Pnoepygidae (Cupwings),,Least Concern
N/A,N/A,N/A,N/A,Pnoepyga_mutica,species,Passeriformes,Pnoepygidae (Cupwings),,NoBLIname
634347,26,Pnoepyga_pusilla,species,Pnoepyga_pusilla,species,Passeriformes,Pnoepygidae (Cupwings),,Least Concern
48432,4,Podargus_ocellatus,species,Podargus_ocellatus,species,Caprimulgiformes,Podargidae (Frogmouths),,Least Concern
48431,3,Podargus_papuensis,species,Podargus_papuensis,species,Caprimulgiformes,Podargidae (Frogmouths),,Least Concern
8905,96,Podargus_strigoides,species,Podargus_strigoides,species,Caprimulgiformes,Podargidae (Frogmouths),,Least Concern
54371,10,Podica_senegalensis,species,Podica_senegalensis,species,Gruiformes,Heliornithidae (Finfoots),,Least Concern
N/A,N/A,N/A,N/A,Podiceps_andinus,species,Podicipediformes,Podicipedidae (Grebes),,Extinct
37050,1375,Podiceps_auritus,species,Podiceps_auritus,species,Podicipediformes,Podicipedidae (Grebes),,Vulnerable
345573,76,Podiceps_cristatus,species,Podiceps_cristatus,species,Podicipediformes,Podicipedidae (Grebes),,Least Concern
555329,2,Podiceps_gallardoi,species,Podiceps_gallardoi,species,Podicipediformes,Podicipedidae (Grebes),,Critically Endangered
80367,12,Podiceps_grisegena,species,Podiceps_grisegena,species,Podicipediformes,Podicipedidae (Grebes),,Least Concern
555330,2,Podiceps_major,species,Podiceps_major,species,Podicipediformes,Podicipedidae (Grebes),,Least Concern
85099,10,Podiceps_nigricollis,species,Podiceps_nigricollis,species,Podicipediformes,Podicipedidae (Grebes),,Least Concern
N/A,N/A,N/A,N/A,Podiceps_occipitalis,species,Podicipediformes,Podicipedidae (Grebes),,Least Concern
N/A,N/A,N/A,N/A,Podiceps_taczanowskii,species,Podicipediformes,Podicipedidae (Grebes),,Endangered
N/A,N/A,N/A,N/A,Podilymbus_gigas,species,Podicipediformes,Podicipedidae (Grebes),,Extinct
9252,27,Podilymbus_podiceps,species,Podilymbus_podiceps,species,Podicipediformes,Podicipedidae (Grebes),,Least Concern
257847,1,Podoces_biddulphi,species,Podoces_biddulphi,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Near Threatened
257846,13,Podoces_hendersoni,species,Podoces_hendersoni,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
N/A,N/A,N/A,N/A,Podoces_panderi,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
N/A,N/A,N/A,N/A,Podoces_pleskei,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
48891,799,Poecile_atricapillus,species,Poecile_atricapillus,species,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",,Least Concern
48892,209,Poecile_carolinensis,species,Poecile_carolinensis,species,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",,Least Concern
371923,97,Poecile_cinctus,species,Poecile_cinctus,species,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",,Least Concern
156548,7,Poecile_davidi,species,Poecile_davidi,species,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",,Least Concern
156549,2022,Poecile_gambeli,species,Poecile_gambeli,species,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",,Least Concern
156552,224,Poecile_hudsonicus,species,Poecile_hudsonicus,species,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",,Least Concern
1356364,9,Poecile_hypermelaenus,species,Poecile_hypermelaenus,species,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",,Least Concern
1356365,3,Poecile_hyrcanus,species,Poecile_hyrcanus,species,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",,Least Concern
156554,7,Poecile_lugubris,species,Poecile_lugubris,species,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",,Least Concern
48895,650,Poecile_montanus,species,Poecile_montanus,species,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",,Least Concern
48890,688,Poecile_palustris,species,Poecile_palustris,species,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",,Least Concern
142476,206,Poecile_rufescens,species,Poecile_rufescens,species,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",,Least Concern
156558,89,Poecile_sclateri,species,Poecile_sclateri,species,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",,Least Concern
156559,14,Poecile_superciliosus,species,Poecile_superciliosus,species,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",,Least Concern
1069444,16,Poecile_weigoldicus,species,Poecile_weigoldicus,species,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",,Least Concern
1080716,0,Poecilodryas_albonotata,species,Poecilodryas_albonotata,species,Passeriformes,Petroicidae (Australasian Robins),,Least Concern
N/A,N/A,N/A,N/A,Poecilodryas_brachyura,species,Passeriformes,Petroicidae (Australasian Robins),,Least Concern
665156,7,Poecilodryas_cerviniventris,species,Poecilodryas_cerviniventris,species,Passeriformes,Petroicidae (Australasian Robins),,Least Concern
1080714,1,Poecilodryas_hypoleuca,species,Poecilodryas_hypoleuca,species,Passeriformes,Petroicidae (Australasian Robins),,Least Concern
1080718,6,Poecilodryas_placens,species,Poecilodryas_placens,species,Passeriformes,Petroicidae (Australasian Robins),,Near Threatened
665157,9,Poecilodryas_superciliosa,species,Poecilodryas_superciliosa,species,Passeriformes,Petroicidae (Australasian Robins),,Least Concern
N/A,N/A,N/A,N/A,Poecilostreptus_cabanisi,species,Passeriformes,Thraupidae (Tanagers and Allies),,Vulnerable
256453,3,Tangara_palmeri,species,Poecilostreptus_palmeri,species,Passeriformes,Thraupidae (Tanagers and Allies),taxonomy,Least Concern
